annotator,source_file,row_num,card_id,source_card_id,prm,benchmark,problem_id,assignment,preference_raw,preference_norm,deblind_label,notes
3,annotation_sheet_returned_2.xlsx,74,6eac1b1d601d,gsm8k_skywork_prm_084,skywork_prm,gsm8k,gsm8k_263,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,75,69a66decafad,math500_internlm2_7b_reward_096,internlm2_7b_reward,math500,math500_272,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,76,99614891475b,gsm8k_internlm2_7b_reward_058,internlm2_7b_reward,gsm8k,gsm8k_086,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,77,ffd4bad29048,math500_internlm2_7b_reward_081,internlm2_7b_reward,math500,math500_449,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,78,25be542327ca,math500_skywork_prm_026,skywork_prm,math500,math500_370,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,79,c44b89827ed6,gsm8k_internlm2_7b_reward_077,internlm2_7b_reward,gsm8k,gsm8k_366,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,80,92493ba5e5de,math500_skywork_prm_009,skywork_prm,math500,math500_017,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,81,6507c25a99bc,gsm8k_internlm2_7b_reward_064,internlm2_7b_reward,gsm8k,gsm8k_489,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,82,82ae2111f96f,math500_internlm2_7b_reward_057,internlm2_7b_reward,math500,math500_346,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,83,0a4b06c33d43,math500_internlm2_7b_reward_064,internlm2_7b_reward,math500,math500_234,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,84,bed59e202f6d,math500_skywork_prm_056,skywork_prm,math500,math500_469,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,85,aeb9ec0ad787,math500_internlm2_7b_reward_040,internlm2_7b_reward,math500,math500_317,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,86,22832fa842d3,gsm8k_skywork_prm_025,skywork_prm,gsm8k,gsm8k_361,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,87,f25badf92003,math500_skywork_prm_029,skywork_prm,math500,math500_142,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,88,da0dd69948c7,math500_internlm2_7b_reward_086,internlm2_7b_reward,math500,math500_121,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,89,2b21da93529f,gsm8k_skywork_prm_049,skywork_prm,gsm8k,gsm8k_425,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,90,5814f6a2aed3,math500_skywork_prm_045,skywork_prm,math500,math500_086,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,91,5fa099c70d62,gsm8k_internlm2_7b_reward_056,internlm2_7b_reward,gsm8k,gsm8k_031,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,92,853a65dd7f88,gsm8k_internlm2_7b_reward_082,internlm2_7b_reward,gsm8k,gsm8k_474,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,93,6b2c5ad11b3e,gsm8k_skywork_prm_002,skywork_prm,gsm8k,gsm8k_372,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,94,5e31b512047a,gsm8k_internlm2_7b_reward_034,internlm2_7b_reward,gsm8k,gsm8k_318,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,95,aa95d0af4d32,gsm8k_internlm2_7b_reward_063,internlm2_7b_reward,gsm8k,gsm8k_029,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,96,f3e947063a1d,math500_skywork_prm_038,skywork_prm,math500,math500_016,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,97,0a749f8f5420,math500_skywork_prm_013,skywork_prm,math500,math500_288,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,98,18fd6f6487b9,gsm8k_skywork_prm_077,skywork_prm,gsm8k,gsm8k_247,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,99,b65a2542f27e,math500_skywork_prm_006,skywork_prm,math500,math500_475,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,100,3cadef3ee492,math500_skywork_prm_028,skywork_prm,math500,math500_275,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,101,03884f35ee30,gsm8k_internlm2_7b_reward_088,internlm2_7b_reward,gsm8k,gsm8k_112,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,102,4e2d389c9954,math500_internlm2_7b_reward_047,internlm2_7b_reward,math500,math500_221,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,103,c6dcda8ecc42,math500_skywork_prm_062,skywork_prm,math500,math500_093,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,104,c9c0ae612b9f,math500_skywork_prm_024,skywork_prm,math500,math500_474,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,105,a5fbc3bb93ff,math500_internlm2_7b_reward_003,internlm2_7b_reward,math500,math500_238,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,106,2dabf74745e2,math500_internlm2_7b_reward_027,internlm2_7b_reward,math500,math500_131,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,107,42de4ca83a1f,gsm8k_internlm2_7b_reward_052,internlm2_7b_reward,gsm8k,gsm8k_097,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,108,0242beca5c4e,math500_internlm2_7b_reward_011,internlm2_7b_reward,math500,math500_443,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,109,30967a05e57f,math500_internlm2_7b_reward_069,internlm2_7b_reward,math500,math500_366,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,110,39283cbc4b2b,math500_skywork_prm_015,skywork_prm,math500,math500_024,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,111,edc0e56e470b,math500_skywork_prm_061,skywork_prm,math500,math500_044,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,112,82115501d48b,gsm8k_skywork_prm_099,skywork_prm,gsm8k,gsm8k_318,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,113,90b78afe3377,math500_internlm2_7b_reward_077,internlm2_7b_reward,math500,math500_134,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,114,204013c12887,math500_skywork_prm_058,skywork_prm,math500,math500_455,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,115,1cf349eae04e,gsm8k_internlm2_7b_reward_006,internlm2_7b_reward,gsm8k,gsm8k_431,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,116,ae3b9a57ba9e,math500_skywork_prm_063,skywork_prm,math500,math500_301,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,117,1af976087535,gsm8k_internlm2_7b_reward_091,internlm2_7b_reward,gsm8k,gsm8k_477,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,118,ee0c7621ff10,gsm8k_internlm2_7b_reward_027,internlm2_7b_reward,gsm8k,gsm8k_213,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,119,c2d4706fab0f,gsm8k_skywork_prm_070,skywork_prm,gsm8k,gsm8k_172,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,120,9dbcef439812,math500_internlm2_7b_reward_085,internlm2_7b_reward,math500,math500_288,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,121,c9b90e6459b9,math500_internlm2_7b_reward_045,internlm2_7b_reward,math500,math500_037,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,122,ffd4b90a8514,math500_internlm2_7b_reward_044,internlm2_7b_reward,math500,math500_275,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,123,9630a89fb8c7,gsm8k_internlm2_7b_reward_086,internlm2_7b_reward,gsm8k,gsm8k_341,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,124,1e0765a6c0df,math500_skywork_prm_004,skywork_prm,math500,math500_262,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,125,18f14679ea50,gsm8k_skywork_prm_035,skywork_prm,gsm8k,gsm8k_473,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,126,743420f54d1b,math500_internlm2_7b_reward_031,internlm2_7b_reward,math500,math500_468,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,127,e4e81431fcd3,math500_skywork_prm_046,skywork_prm,math500,math500_259,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,128,26782667093a,math500_internlm2_7b_reward_073,internlm2_7b_reward,math500,math500_474,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,129,53fc5a8ed2a5,gsm8k_internlm2_7b_reward_065,internlm2_7b_reward,gsm8k,gsm8k_385,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,130,7d90908845c4,math500_skywork_prm_064,skywork_prm,math500,math500_026,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,131,878f1ca78fcc,math500_internlm2_7b_reward_061,internlm2_7b_reward,math500,math500_330,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,132,2b480f890201,gsm8k_skywork_prm_096,skywork_prm,gsm8k,gsm8k_128,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,133,a76ceb28dc4e,gsm8k_internlm2_7b_reward_019,internlm2_7b_reward,gsm8k,gsm8k_025,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,134,d4c8945551d9,gsm8k_internlm2_7b_reward_014,internlm2_7b_reward,gsm8k,gsm8k_389,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,135,69f4162efe62,math500_internlm2_7b_reward_001,internlm2_7b_reward,math500,math500_046,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,136,d97571a24bbb,math500_internlm2_7b_reward_013,internlm2_7b_reward,math500,math500_055,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,137,09430744a2de,gsm8k_skywork_prm_019,skywork_prm,gsm8k,gsm8k_111,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,138,3e94a82c1f3c,math500_internlm2_7b_reward_046,internlm2_7b_reward,math500,math500_027,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,139,c050737d135b,math500_skywork_prm_039,skywork_prm,math500,math500_151,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,140,a55e59e0aab3,math500_skywork_prm_065,skywork_prm,math500,math500_215,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,141,02c10db40f20,math500_skywork_prm_010,skywork_prm,math500,math500_118,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,142,6dd70d7b8d46,math500_internlm2_7b_reward_048,internlm2_7b_reward,math500,math500_370,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,143,455df6aa2fcd,math500_skywork_prm_018,skywork_prm,math500,math500_283,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,144,65ec0bce0d20,gsm8k_skywork_prm_034,skywork_prm,gsm8k,gsm8k_280,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,145,7788f79d6d9b,gsm8k_skywork_prm_032,skywork_prm,gsm8k,gsm8k_362,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,146,de8bb5c383ad,math500_skywork_prm_054,skywork_prm,math500,math500_363,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,147,477d4668937a,math500_internlm2_7b_reward_039,internlm2_7b_reward,math500,math500_223,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,148,e8f5bf6eb540,gsm8k_internlm2_7b_reward_010,internlm2_7b_reward,gsm8k,gsm8k_423,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,149,dde4c87fc50a,math500_internlm2_7b_reward_026,internlm2_7b_reward,math500,math500_034,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,150,253a23c9c2bb,math500_skywork_prm_048,skywork_prm,math500,math500_399,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,151,78da0ce862e1,gsm8k_internlm2_7b_reward_029,internlm2_7b_reward,gsm8k,gsm8k_353,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,152,145100c57385,math500_skywork_prm_052,skywork_prm,math500,math500_226,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,153,0dc468dbb6aa,gsm8k_internlm2_7b_reward_043,internlm2_7b_reward,gsm8k,gsm8k_422,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,154,e466a3646393,gsm8k_skywork_prm_080,skywork_prm,gsm8k,gsm8k_316,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,155,ab0aa14b0439,math500_skywork_prm_031,skywork_prm,math500,math500_046,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,156,9f6e61392251,math500_internlm2_7b_reward_095,internlm2_7b_reward,math500,math500_309,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,157,079e63f9072c,gsm8k_internlm2_7b_reward_046,internlm2_7b_reward,gsm8k,gsm8k_404,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,158,8309adbc1418,math500_internlm2_7b_reward_062,internlm2_7b_reward,math500,math500_140,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,159,92fc7e95eb5e,gsm8k_skywork_prm_041,skywork_prm,gsm8k,gsm8k_211,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,160,8c43ec4d9c76,gsm8k_skywork_prm_062,skywork_prm,gsm8k,gsm8k_181,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,161,86e1923e66ab,gsm8k_internlm2_7b_reward_099,internlm2_7b_reward,gsm8k,gsm8k_350,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,162,56f9d0440194,gsm8k_internlm2_7b_reward_078,internlm2_7b_reward,gsm8k,gsm8k_313,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,163,fe8f9a56274b,math500_skywork_prm_042,skywork_prm,math500,math500_141,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,164,9fdeb3f7d85b,math500_skywork_prm_068,skywork_prm,math500,math500_415,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,165,27af93a341ef,math500_skywork_prm_066,skywork_prm,math500,math500_121,"gm->A,product->B",B,B,product,
3,annotation_sheet_returned_2.xlsx,166,d11b185d7c08,gsm8k_skywork_prm_050,skywork_prm,gsm8k,gsm8k_142,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,167,09c62ddb64eb,gsm8k_internlm2_7b_reward_062,internlm2_7b_reward,gsm8k,gsm8k_334,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,168,801c892459d7,math500_skywork_prm_002,skywork_prm,math500,math500_254,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,169,459b41804365,math500_internlm2_7b_reward_088,internlm2_7b_reward,math500,math500_013,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,170,d01eca5053df,math500_internlm2_7b_reward_078,internlm2_7b_reward,math500,math500_226,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,171,d672e23e67fe,gsm8k_internlm2_7b_reward_026,internlm2_7b_reward,gsm8k,gsm8k_163,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,172,3a84d3790ef5,math500_internlm2_7b_reward_097,internlm2_7b_reward,math500,math500_151,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,173,78bf1abb3511,gsm8k_internlm2_7b_reward_032,internlm2_7b_reward,gsm8k,gsm8k_208,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,174,3771b630c0f4,math500_skywork_prm_072,skywork_prm,math500,math500_005,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,175,e4542cf5c9cc,gsm8k_skywork_prm_086,skywork_prm,gsm8k,gsm8k_170,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,176,d177ef91678d,gsm8k_skywork_prm_036,skywork_prm,gsm8k,gsm8k_268,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,177,6de0c2e14368,math500_skywork_prm_036,skywork_prm,math500,math500_107,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,178,587cc87ead09,gsm8k_internlm2_7b_reward_089,internlm2_7b_reward,gsm8k,gsm8k_420,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,179,32c985a29c68,math500_skywork_prm_016,skywork_prm,math500,math500_406,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,180,bc11fae4e2ba,gsm8k_internlm2_7b_reward_076,internlm2_7b_reward,gsm8k,gsm8k_456,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,181,8b3488e3cf4b,gsm8k_skywork_prm_085,skywork_prm,gsm8k,gsm8k_233,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,182,298ea2e546a1,gsm8k_skywork_prm_021,skywork_prm,gsm8k,gsm8k_388,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,183,d404cd86343f,gsm8k_skywork_prm_100,skywork_prm,gsm8k,gsm8k_467,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,184,fd20ea573003,gsm8k_skywork_prm_069,skywork_prm,gsm8k,gsm8k_475,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,185,dd5ff5cfe7fd,math500_internlm2_7b_reward_017,internlm2_7b_reward,math500,math500_142,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,186,14db67a05b01,gsm8k_skywork_prm_038,skywork_prm,gsm8k,gsm8k_382,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,187,64cdff8dd526,gsm8k_skywork_prm_081,skywork_prm,gsm8k,gsm8k_365,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,188,990ec7fadf1d,gsm8k_internlm2_7b_reward_007,internlm2_7b_reward,gsm8k,gsm8k_013,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,189,0267933b147e,gsm8k_skywork_prm_053,skywork_prm,gsm8k,gsm8k_069,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,190,6433626d30d7,gsm8k_skywork_prm_068,skywork_prm,gsm8k,gsm8k_286,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,191,c565dbc8212d,gsm8k_skywork_prm_083,skywork_prm,gsm8k,gsm8k_193,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,192,cb67057171c0,math500_skywork_prm_047,skywork_prm,math500,math500_334,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,193,0d1396a99aa8,gsm8k_skywork_prm_042,skywork_prm,gsm8k,gsm8k_027,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,194,60d788ee8795,gsm8k_skywork_prm_061,skywork_prm,gsm8k,gsm8k_458,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,195,7ab4391a06ad,math500_skywork_prm_017,skywork_prm,math500,math500_405,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,196,e92541a9b790,math500_internlm2_7b_reward_079,internlm2_7b_reward,math500,math500_397,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,197,fa746c447420,math500_skywork_prm_060,skywork_prm,math500,math500_105,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,198,b55a5038f75a,gsm8k_skywork_prm_045,skywork_prm,gsm8k,gsm8k_493,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,199,195c8404266f,math500_internlm2_7b_reward_023,internlm2_7b_reward,math500,math500_243,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,200,bb8e63a9d708,gsm8k_skywork_prm_047,skywork_prm,gsm8k,gsm8k_422,"gm->A,product->B",A,A,gm,
